Longitude,Latitude,Pixel,Scan
23.7484317,-8.94509838,100,6700
23.91845,-8.95054102,150,6700
24.0884853,-8.95594876,200,6700
24.2551955,-8.96121629,249,6700
23.4057699,-9.06528955,0,6750
23.5759832,-9.07080751,50,6750
23.74609,-9.07628551,100,6750
23.916152,-9.08172552,150,6750
24.0862305,-9.08712948,200,6750
24.252983,-9.0923922,249,6750
23.4034652,-9.19634298,0,6800
23.573722,-9.20185694,50,6800
23.7438724,-9.20732978,100,6800
23.9139781,-9.21276348,150,6800
24.0841006,-9.21815999,200,6800
24.2508962,-9.22341427,249,6800
23.4011602,-9.3274552,0,6850
23.5714615,-9.33296528,50,6850
23.7416564,-9.33843308,100,6850
23.9118067,-9.34386061,150,6850
24.0819739,-9.34924979,200,6850
24.2488135,-9.35449578,249,6850
23.3988465,-9.45855448,0,6900
23.5691928,-9.46406188,50,6900
23.7394328,-9.46952587,100,6900
23.9096283,-9.47494842,150,6900
24.0798408,-9.48033148,200,6900
24.2467248,-9.48557035,249,6900
23.3965118,-9.58967896,0,6950
23.566904,-9.59518497,50,6950
23.73719,-9.60064642,100,6950
23.9074314,-9.60606529,150,6950
24.0776898,-9.61144351,200,6950
24.2446188,-9.61667653,249,6950
23.3942305,-9.72077192,0,7000
23.5646688,-9.72627746,50,7000
23.735001,-9.73173729,100,7000
23.9052888,-9.73715339,150,7000
24.0755937,-9.74252769,200,7000
24.2425686,-9.74775575,249,7000
23.3919164,-9.85196594,0,7050
23.5624022,-9.85747042,50,7050
23.7327818,-9.86292805,100,7050
23.9031171,-9.86834081,150,7050
24.0734695,-9.87371063,200,7050
24.2404909,-9.87893319,249,7050
23.3896555,-9.9830327,0,7100
23.5601887,-9.98853021,50,7100
23.7306159,-9.99397972,100,7100
23.9009989,-9.99938321,150,7100
24.0713992,-10.0047426,200,7100
24.2384677,-10.0099538,249,7100
23.3873116,-10.1142232,0,7150
23.5578937,-10.1197214,50,7150
23.7283698,-10.1251705,100,7150
23.8988014,-10.1305724,150,7150
24.0692503,-10.135929,200,7150
24.2363663,-10.1411365,249,7150
23.38503,-10.245402,0,7200
23.5556614,-10.2508979,50,7200
23.7261867,-10.2563435,100,7200
23.8966677,-10.2617408,150,7200
24.0671661,-10.2670917,200,7200
24.2343306,-10.2722923,249,7200
23.3828176,-10.3764258,0,7250
23.553498,-10.3819142,50,7250
23.7240725,-10.3873511,100,7250
23.8946031,-10.3927386,150,7250
24.0651512,-10.3980785,200,7250
24.2323647,-10.4032672,249,7250
23.380513,-10.5075668,0,7300
23.551244,-10.5130539,50,7300
23.7218691,-10.5184884,100,7300
23.8924501,-10.5238722,150,7300
24.0630487,-10.5292074,200,7300
24.2303117,-10.5343904,249,7300
23.3782164,-10.6387193,0,7350
23.5489986,-10.6442059,50,7350
23.7196749,-10.6496387,100,7350
23.8903071,-10.6550197,150,7350
24.0609568,-10.6603509,200,7350
24.2282699,-10.6655288,249,7350
23.3759153,-10.7698777,0,7400
23.5467495,-10.7753647,50,7400
23.7174777,-10.7807968,100,7400
23.8881617,-10.786176,150,7400
24.0588632,-10.7915042,200,7400
24.226227,-10.7966781,249,7400
23.3735866,-10.9011232,0,7450
23.5444738,-10.9066121,50,7450
23.715255,-10.9120449,100,7450
23.8859918,-10.9174237,150,7450
24.056746,-10.9227503,200,7450
24.2241613,-10.9279216,249,7450
23.3713655,-11.0322641,0,7500
23.5423056,-11.0377484,50,7500
23.7131398,-11.0431755,100,7500
23.8839299,-11.0485473,150,7500
24.0547373,-11.0538659,200,7500
24.2222051,-11.0590282,249,7500
23.3691817,-11.1633128,0,7550
23.5401749,-11.168789,50,7550
23.7110624,-11.1742069,100,7550
23.881906,-11.1795684,150,7550
24.0527672,-11.1848754,200,7550
24.2202879,-11.1900252,249,7550
23.3669709,-11.2944226,0,7600
23.5380182,-11.2998943,50,7600
23.7089599,-11.3053065,100,7600
23.8798578,-11.3106612,150,7600
24.0507735,-11.3159603,200,7600
24.2183478,-11.3211012,249,7600
23.3646858,-11.4256393,0,7650
23.5357886,-11.4311114,50,7650
23.7067858,-11.4365227,100,7650
23.877739,-11.4418755,150,7650
24.0487101,-11.4471714,200,7650
24.2163385,-11.4523082,249,7650
23.3625133,-11.5567095,0,7700
23.5336713,-11.5621743,50,7700
23.7047238,-11.5675773,100,7700
23.8757326,-11.5729204,150,7700
24.0467595,-11.5782057,200,7700
24.2144427,-11.5833308,249,7700
23.3602475,-11.6878766,0,7750
23.5314621,-11.6933412,50,7750
23.7025711,-11.6987428,100,7750
23.8736365,-11.7040835,150,7750
24.0447197,-11.7093651,200,7750
24.2124583,-11.7144855,249,7750
23.3580607,-11.8189893,0,7800
23.529332,-11.824449,50,7800
23.7004979,-11.8298445,100,7800
23.8716203,-11.8351779,150,7800
24.0427608,-11.8404511,200,7800
24.2105555,-11.8455621,249,7800
23.3558114,-11.9502023,0,7850
23.5271408,-11.9556607,50,7850
23.6983648,-11.9610538,100,7850
23.8695452,-11.9663837,150,7850
24.0407437,-11.9716522,200,7850
24.2085952,-11.9767576,249,7850
23.3535619,-12.0813249,0,7900
23.5249498,-12.0867824,50,7900
23.6962322,-12.0921735,100,7900
23.8674709,-12.0975002,150,7900
24.0387276,-12.1027643,200,7900
24.2066363,-12.1078642,249,7900
23.3513871,-12.2124654,0,7950
23.5228339,-12.2179189,50,7950
23.6941753,-12.2233047,100,7950
23.8654731,-12.228625,150,7950
24.0367891,-12.2338816,200,7950
24.204756,-12.238973,249,7950
23.3492821,-12.3435436,0,8000
23.5207878,-12.3489895,50,8000
23.6921884,-12.3543668,100,8000
23.8635458,-12.3596773,150,8000
24.0349218,-12.3649229,200,8000
24.2029478,-12.3700025,249,8000
23.3470591,-12.474698,0,8050
23.5186253,-12.4801432,50,8050
23.6900864,-12.4855186,100,8050
23.8615043,-12.490826,150,8050
24.0329407,-12.4960675,200,8050
24.2010259,-12.5011418,249,8050
23.3447634,-12.606053,0,8100
23.5163919,-12.611505,50,8100
23.687915,-12.6168861,100,8100
23.8593947,-12.6221981,150,8100
24.0308927,-12.6274429,200,8100
24.1990381,-12.6325194,249,8100
23.3426026,-12.7371732,0,8150
23.5142926,-12.7426203,50,8150
23.6858773,-12.7479953,100,8150
23.8574187,-12.7533001,150,8150
24.0289787,-12.7585365,200,8150
24.1971849,-12.7636037,249,8150
23.3403342,-12.8684875,0,8200
23.5120876,-12.8739371,50,8200
23.6837356,-12.8793134,100,8200
23.8553402,-12.8846184,150,8200
24.026963,-12.8898539,200,8200
24.1952307,-12.8949191,249,8200
23.3382616,-12.9994923,0,8250
23.5100771,-13.0049319,50,8250
23.6817875,-13.010297,100,8250
23.8534547,-13.0155896,150,8250
24.0251406,-13.0208116,200,8250
24.1934705,-13.0258624,249,8250
23.3360291,-13.1307406,0,8300
23.5079089,-13.1361818,50,8300
23.6796836,-13.1415475,100,8300
23.851415,-13.1468394,150,8300
24.023165,-13.1520597,200,8300
24.1915577,-13.1571075,249,8300
23.3338935,-13.2618761,0,8350
23.5058376,-13.267312,50,8350
23.6776767,-13.2726712,100,8350
23.8494727,-13.2779555,150,8350
24.0212874,-13.2831669,200,8350
24.1897435,-13.288205,249,8350
23.3316716,-13.3931489,0,8400
23.5036815,-13.3985903,50,8400
23.6755862,-13.4039536,100,8400
23.8474477,-13.409241,150,8400
24.019328,-13.4144544,200,8400
24.1878483,-13.4194933,249,8400
23.3295346,-13.5243134,0,8450
23.5016102,-13.5297491,50,8450
23.6735809,-13.5351058,100,8450
23.8455085,-13.5403853,150,8450
24.0174548,-13.5455897,200,8450
24.1860402,-13.5506186,249,8450
23.3274146,-13.6554429,0,8500
23.4995565,-13.6608744,50,8500
23.6715935,-13.6662257,100,8500
23.8435877,-13.6714987,150,8500
24.0156008,-13.6766953,200,8500
24.1842516,-13.6817155,249,8500
23.3252773,-13.786666,0,8550
23.4974867,-13.7920935,50,8550
23.6695912,-13.7974396,100,8550
23.841653,-13.8027063,150,8550
24.0137338,-13.8078954,200,8550
24.1824512,-13.8129071,249,8550
23.3231463,-13.9178365,0,8600
23.4954235,-13.9232612,50,8600
23.667596,-13.9286033,100,8600
23.8397259,-13.9338648,150,8600
24.0118749,-13.9390477,200,8600
24.1806592,-13.9440522,249,8600
23.3209835,-14.0490304,0,8650
23.4933295,-14.0544547,50,8650
23.6655708,-14.0597953,100,8650
23.8377695,-14.0650541,150,8650
24.0099873,-14.070233,200,8650
24.1788391,-14.0752326,249,8650
23.318842,-14.1801778,0,8700
23.4912573,-14.185598,50,8700
23.663568,-14.1909333,100,8700
23.8358361,-14.1961857,150,8700
24.0081233,-14.201357,200,8700
24.1770432,-14.206348,249,8700
23.3167122,-14.3112727,0,8750
23.4891973,-14.3166896,50,8750
23.6615778,-14.3220205,100,8750
23.8339157,-14.3272672,150,8750
24.0062729,-14.3324318,200,8750
24.1752614,-14.337415,249,8750
23.3145982,-14.4425122,0,8800
23.4871543,-14.447925,50,8800
23.6596059,-14.4532506,100,8800
23.8320149,-14.4584909,150,8800
24.0044434,-14.4636479,200,8800
24.1735018,-14.4686225,249,8800
23.3124023,-14.5738213,0,8850
23.4850307,-14.5792358,50,8850
23.6575545,-14.5845619,100,8850
23.8300356,-14.5898016,150,8850
24.002536,-14.5949568,200,8850
24.1716648,-14.5999285,249,8850
23.31033,-14.7049728,0,8900
23.4830303,-14.7103818,50,8900
23.6556261,-14.7157013,100,8900
23.8281794,-14.7209333,150,8900
24.0007523,-14.7260795,200,8900
24.1699523,-14.7310414,249,8900
23.3082174,-14.8362051,0,8950
23.4809907,-14.8416131,50,8950
23.6536595,-14.8469304,100,8950
23.8262861,-14.852159,150,8950
23.9989322,-14.8573008,200,8950
24.1682042,-14.8622572,249,8950
23.3060663,-14.9674553,0,9000
23.4789138,-14.9728609,50,9000
23.6516567,-14.9781747,100,9000
23.8243572,-14.9833986,150,9000
23.9970773,-14.9885346,200,9000
24.1664217,-14.9934841,249,9000
23.3039408,-15.0987135,0,9050
23.4768629,-15.1041194,50,9050
23.6496805,-15.1094324,100,9050
23.8224557,-15.1146544,150,9050
23.9952506,-15.1197872,200,9050
24.1646683,-15.1247325,249,9050
23.3018374,-15.2298655,0,9100
23.4748345,-15.235266,50,9100
23.6477271,-15.2405723,100,9100
23.8205774,-15.2457865,150,9100
23.9934473,-15.2509103,200,9100
24.1629387,-15.2558457,249,9100
23.2997379,-15.361095,0,9150
23.4728109,-15.3664927,50,9150
23.6457795,-15.371795,100,9150
23.8187058,-15.3770041,150,9150
23.9916519,-15.3821216,200,9150
24.161218,-15.3870497,249,9150
23.2976098,-15.4923851,0,9200
23.4707598,-15.4977829,50,9200
23.6438055,-15.5030843,100,9200
23.8168088,-15.5082911,150,9200
23.9898318,-15.5134052,200,9200
24.1594733,-15.5183289,249,9200
23.2955141,-15.6236086,0,9250
23.4687415,-15.6290043,50,9250
23.6418645,-15.6343023,100,9250
23.8149452,-15.6395047,150,9250
23.9880458,-15.6446132,200,9250
24.1577633,-15.6495302,249,9250
23.293411,-15.7548986,0,9300
23.4667167,-15.7602944,50,9300
23.6399181,-15.7655913,100,9300
23.8130773,-15.7707914,150,9300
23.9862563,-15.7758966,200,9300
24.1560508,-15.7808092,249,9300
23.2913449,-15.8861961,0,9350
23.4647293,-15.8915959,50,9350
23.6380096,-15.8968958,100,9350
23.8112478,-15.9020977,150,9350
23.9845061,-15.9072034,200,9350
24.1543786,-15.9121155,249,9350
23.2892672,-16.0174087,0,9400
23.4627311,-16.0228053,50,9400
23.6360908,-16.0281008,100,9400
23.8094087,-16.0332972,150,9400
23.9827466,-16.0383963,200,9400
24.1526973,-16.0433006,249,9400
23.2871686,-16.1484767,0,9450
23.4607122,-16.1538688,50,9450
23.6341517,-16.1591586,100,9450
23.8075493,-16.1643481,150,9450
23.9809669,-16.1694392,200,9450
24.1509956,-16.1743345,249,9450
23.2851025,-16.2797391,0,9500
23.4587272,-16.2851288,50,9500
23.6322478,-16.290415,100,9500
23.8057266,-16.2955998,150,9500
23.9792256,-16.3006849,200,9500
24.1493341,-16.3055732,249,9500
23.2829484,-16.4111194,0,9550
23.4566559,-16.4165108,50,9550
23.6302592,-16.4217977,100,9550
23.8038203,-16.4269819,150,9550
23.9774016,-16.4320653,200,9550
24.1475906,-16.4369509,249,9550
23.2809282,-16.5423322,0,9600
23.4547179,-16.5477189,50,9600
23.6284034,-16.5529999,100,9600
23.8020471,-16.558177,150,9600
23.9757111,-16.5632522,200,9600
24.1459814,-16.5681286,249,9600
23.2788275,-16.6735925,0,9650
23.4527006,-16.678977,50,9650
23.6264697,-16.6842546,100,9650
23.8001968,-16.6894272,150,9650
23.9739442,-16.6944967,200,9650
24.1442962,-16.6993663,249,9650
23.2768013,-16.8048409,0,9700
23.4507583,-16.8102211,50,9700
23.6246113,-16.8154932,100,9700
23.7984225,-16.8206592,150,9700
23.9722542,-16.8257209,200,9700
24.1426891,-16.8305817,249,9700
23.2747779,-16.9360991,0,9750
23.4488194,-16.941477,50,9750
23.6227571,-16.9467457,100,9750
23.7966532,-16.951907,150,9750
23.97057,-16.9569629,200,9750
24.1410884,-16.961817,249,9750
23.272691,-17.0673022,0,9800
23.446818,-17.0726783,50,9800
23.6208412,-17.0779439,100,9800
23.7948227,-17.0831011,150,9800
23.9688248,-17.0881516,200,9800
24.1394269,-17.0929993,249,9800
23.2707183,-17.198506,0,9850
23.4449309,-17.2038772,50,9850
23.6190399,-17.2091367,100,9850
23.7931076,-17.2142867,150,9850
23.9671962,-17.2193288,200,9850
24.1378834,-17.2241671,249,9850
23.2686297,-17.3298595,0,9900
23.4429298,-17.3352318,50,9900
23.6171263,-17.3404913,100,9900
23.7912815,-17.3456401,150,9900
23.9654576,-17.3506798,200,9900
24.1362305,-17.3555147,249,9900
23.266545,-17.4612187,0,9950
23.4409335,-17.4665893,50,9950
23.6152184,-17.471846,100,9950
23.789462,-17.4769908,150,9950
23.9637263,-17.4820254,200,9950
24.1345857,-17.4868541,249,9950
23.2644763,-17.5924546,0,10000
23.4389535,-17.5978214,50,10000
23.613327,-17.6030731,100,10000
23.7876591,-17.6082117,150,10000
23.962012,-17.6132389,200,10000
24.1329581,-17.6180593,249,10000
23.2624522,-17.7237196,0,10050
23.4370186,-17.7290837,50,10050
23.6114814,-17.7343315,100,10050
23.7859029,-17.7394649,150,10050
23.9603454,-17.7444859,200,10050
24.1313793,-17.749299,249,10050
23.2604078,-17.8550338,0,10100
23.4350645,-17.8603975,50,10100
23.6096176,-17.8656437,100,10100
23.7841295,-17.8707744,150,10100
23.9586624,-17.8757915,200,10100
24.129785,-17.8805997,249,10100
23.25842,-17.986263,0,10150
23.4331671,-17.9916219,50,10150
23.6078108,-17.9968622,100,10150
23.7824135,-18.001986,150,10150
23.9570374,-18.0069948,200,10150
24.1282495,-18.0117938,249,10150
23.2563337,-18.1176168,0,10200
23.431173,-18.1229779,50,10200
23.6059088,-18.1282193,100,10200
23.7806035,-18.1333428,150,10200
23.9553193,-18.1383504,200,10200
24.1266214,-18.1431469,249,10200
23.2542703,-18.248979,0,10250
23.4292025,-18.25434,50,10250
23.6040312,-18.2595801,100,10250
23.7788187,-18.2647012,150,10250
23.9536274,-18.2697051,200,10250
24.1250205,-18.2744969,249,10250
23.2523086,-18.3802109,0,10300
23.4273335,-18.3855668,50,10300
23.602255,-18.3908005,100,10300
23.7771356,-18.3959141,150,10300
23.9520377,-18.4009094,200,10300
24.1235226,-18.4056916,249,10300
23.2502658,-18.5115243,0,10350
23.4253848,-18.5168795,50,10350
23.6004005,-18.5221113,100,10350
23.7753753,-18.5272218,150,10350
23.9503716,-18.5322128,200,10350
24.1219489,-18.5369897,249,10350
23.2482285,-18.6428415,0,10400
23.4234425,-18.6481957,50,10400
23.5985532,-18.6534254,100,10400
23.773623,-18.6585327,150,10400
23.9487142,-18.6635192,200,10400
24.1203847,-18.6682906,249,10400
23.2461762,-18.7742209,0,10450
23.4214863,-18.7795761,50,10450
23.5966929,-18.7848057,100,10450
23.7718587,-18.7899116,150,10450
23.947046,-18.7948957,200,10450
24.1188106,-18.7996635,249,10450
23.2441846,-18.9055042,0,10500
23.4195908,-18.9108555,50,10500
23.5948938,-18.9160799,100,10500
23.770156,-18.9211796,150,10500
23.9454399,-18.9261563,200,10500
24.1172992,-18.9309156,249,10500
23.2421157,-19.0368479,0,10550
23.4176196,-19.0421988,50,10550
23.5930202,-19.0474217,100,10550
23.7683798,-19.0525186,150,10550
23.943761,-19.0574914,200,10550
24.1157156,-19.0622458,249,10550
23.2401384,-19.1681234,0,10600
23.41574,-19.1734708,50,10600
23.5912383,-19.1786892,100,10600
23.7666958,-19.1837804,150,10600
23.9421751,-19.1887462,200,10600
24.1142261,-19.1934926,249,10600
23.2381716,-19.2993503,0,10650
23.4138714,-19.3046915,50,10650
23.5894681,-19.3099024,100,10650
23.7650243,-19.314985,150,10650
23.9406023,-19.319941,200,10650
24.1127502,-19.3246767,249,10650
23.2362355,-19.4306218,0,10700
23.4120343,-19.4359585,50,10700
23.5877303,-19.4411638,100,10700
23.7633859,-19.4462395,150,10700
23.9390637,-19.4511875,200,10700
24.1113097,-19.4559142,249,10700
23.2341794,-19.5619982,0,10750
23.4100791,-19.567336,50,10750
23.5858758,-19.5725411,100,10750
23.7616322,-19.5776155,150,10750
23.9374106,-19.582561,200,10750
24.1097552,-19.5872842,249,10750
23.2321389,-19.693412,0,10800
23.4081403,-19.6987525,50,10800
23.5840387,-19.7039591,100,10800
23.7598967,-19.7090338,150,10800
23.9357767,-19.7139785,200,10800
24.1082209,-19.7186996,249,10800
23.2301097,-19.8247748,0,10850
23.4062134,-19.8301131,50,10850
23.5822141,-19.8353164,100,10850
23.7581744,-19.8403866,150,10850
23.9341568,-19.8453257,200,10850
24.1067012,-19.8500401,249,10850
23.2281415,-19.9561163,0,10900
23.4043479,-19.9614514,50,10900
23.5804515,-19.9666502,100,10900
23.7565148,-19.9717148,150,10900
23.9326004,-19.9766471,200,10900
24.105246,-19.9813538,249,10900
23.2261008,-20.0875161,0,10950
23.4024114,-20.0928533,50,10950
23.578619,-20.0980531,100,10950
23.7547863,-20.1031175,150,10950
23.9309758,-20.1080484,200,10950
24.1037233,-20.1127526,249,10950
23.2241293,-20.2188433,0,11000
23.4005442,-20.2241778,50,11000
23.5768563,-20.2293738,100,11000
23.7531281,-20.2344332,150,11000
23.9294223,-20.2393579,200,11000
24.1022725,-20.2440549,249,11000
23.2220757,-20.3502523,0,11050
23.3985966,-20.3555875,50,11050
23.5750144,-20.3607831,100,11050
23.751392,-20.365841,150,11050
23.9277917,-20.3707629,200,11050
24.1007454,-20.375456,249,11050
23.2201028,-20.4816888,0,11100
23.3967302,-20.4870206,50,11100
23.5732546,-20.4922114,100,11100
23.7497389,-20.4972634,150,11100
23.9262454,-20.5021782,200,11100
24.0993039,-20.5068633,249,11100
23.2180615,-20.6130895,0,11150
23.3947963,-20.6184219,50,11150
23.5714282,-20.6236122,100,11150
23.7480197,-20.6286625,150,11150
23.9246335,-20.6335745,200,11150
24.0977969,-20.6382556,249,11150
23.2162032,-20.7442444,0,11200
23.3930442,-20.749572,50,11200
23.5697826,-20.7547563,100,11200
23.7464811,-20.7597993,150,11200
23.9232024,-20.7647028,200,11200
24.0964717,-20.7693745,249,11200
23.2141417,-20.8756901,0,11250
23.3910921,-20.8810221,50,11250
23.5679397,-20.8862097,100,11250
23.7447472,-20.8912549,150,11250
23.9215774,-20.8961594,200,11250
24.0949533,-20.9008308,249,11250
23.212197,-21.0070108,0,11300
23.3892565,-21.0123381,50,11300
23.5662134,-21.0175198,100,11300
23.7431304,-21.0225579,150,11300
23.9200702,-21.0274541,200,11300
24.0935538,-21.0321164,249,11300
23.2102124,-21.1384059,0,11350
23.3873823,-21.1437336,50,11350
23.5644497,-21.1489145,100,11350
23.7414773,-21.1539506,150,11350
23.9185277,-21.1588437,200,11350
24.0921198,-21.1635017,249,11350
23.2082142,-21.2698321,0,11400
23.3854958,-21.2751588,50,11400
23.5626747,-21.2803375,100,11400
23.7398138,-21.2853703,150,11400
23.9169759,-21.2902588,200,11400
24.0906773,-21.2949112,249,11400
23.2062322,-21.4012367,0,11450
23.383626,-21.4065611,50,11450
23.5609172,-21.4117364,100,11450
23.7381687,-21.4167646,150,11450
23.9154431,-21.4216473,200,11450
24.0892547,-21.4262929,249,11450
23.2042195,-21.5326846,0,11500
23.3817266,-21.538013,50,11500
23.559131,-21.5431911,100,11500
23.7364958,-21.5482208,150,11500
23.9138834,-21.553104,200,11500
24.0878061,-21.5577488,249,11500
23.2021784,-21.6641094,0,11550
23.3797997,-21.6694405,50,11550
23.5573183,-21.6746201,100,11550
23.7347971,-21.6796501,150,11550
23.9122986,-21.6845324,200,11550
24.0863328,-21.6891752,249,11550
23.2002574,-21.7954944,0,11600
23.3779932,-21.8008209,50,11600
23.5556264,-21.8059947,100,11600
23.7332199,-21.8110179,150,11600
23.9108365,-21.815892,200,11600
24.0849836,-21.8205258,249,11600
23.1983645,-21.9268673,0,11650
23.3762153,-21.9321885,50,11650
23.5539638,-21.9373557,100,11650
23.7316729,-21.9423711,150,11650
23.9094054,-21.9472364,200,11650
24.0836664,-21.9518602,249,11650
23.1963004,-22.0583455,0,11700
23.3742685,-22.063669,50,11700
23.5521341,-22.0688376,100,11700
23.72996,-22.073853,150,11700
23.9078091,-22.0787172,200,11700
24.0821843,-22.0833388,249,11700
23.1943598,-22.1897556,0,11750
23.372445,-22.1950779,50,11750
23.5504278,-22.200244,100,11750
23.7283711,-22.2052558,150,11750
23.9063378,-22.2101151,200,11750
24.0808284,-22.2147309,249,11750
23.1922951,-22.321231,0,11800
23.3704992,-22.3265585,50,11800
23.5486007,-22.3317286,100,11800
23.7266625,-22.3367433,150,11800
23.9047475,-22.3416043,200,11800
24.0793538,-22.3462205,249,11800
23.1903329,-22.4526705,0,11850
23.3686562,-22.4579975,50,11850
23.5468768,-22.4631659,100,11850
23.7250579,-22.4681777,150,11850
23.9032623,-22.4730346,200,11850
24.0779857,-22.4776457,249,11850
23.1883813,-22.5840956,0,11900
23.3668244,-22.5894205,50,11900
23.5451651,-22.5945856,100,11900
23.7234663,-22.5995929,150,11900
23.9017909,-22.6044441,200,11900
24.0766322,-22.6090484,249,11900
23.1864747,-22.7154759,0,11950
23.3650382,-22.7207966,50,11950
23.5434994,-22.7259563,100,11950
23.7219214,-22.730957,150,11950
23.900367,-22.7358005,200,11950
24.0753272,-22.740396,249,11950
23.1845328,-22.8469185,0,12000
23.3632181,-22.8522355,50,12000
23.5418012,-22.8573903,100,12000
23.7203451,-22.862385,150,12000
23.8989128,-22.8672212,200,12000
24.0739928,-22.8718086,249,12000
23.1825533,-22.9783887,0,12050
23.3613616,-22.9837046,50,12050
23.5400676,-22.9888571,100,12050
23.7187344,-22.9938483,150,12050
23.8974251,-22.9986798,200,12050
24.0726256,-23.0032614,249,12050
23.1806275,-23.1098623,0,12100
23.3595593,-23.1151758,50,12100
23.538389,-23.1203247,100,12100
23.7171797,-23.1253111,150,12100
23.8959944,-23.1301367,200,12100
24.0713167,-23.1347113,249,12100
23.1787329,-23.2412743,0,12150
23.3577887,-23.2465829,50,12150
23.5367426,-23.2517258,100,12150
23.7156578,-23.256705,150,12150
23.8945972,-23.2615221,200,12150
24.0700421,-23.2660873,249,12150
23.1767548,-23.3727509,0,12200
23.3559361,-23.37806,50,12200
23.5350157,-23.3832022,100,12200
23.7140564,-23.3881795,150,12200
23.8931215,-23.3929936,200,12200
24.0686895,-23.3975546,249,12200
23.1748166,-23.5041855,0,12250
23.3541241,-23.5094915,50,12250
23.5333299,-23.5146294,100,12250
23.712497,-23.5196012,150,12250
23.8916885,-23.5244086,200,12250
24.0673806,-23.5289618,249,12250
23.1728187,-23.6356765,0,12300
23.3522538,-23.640984,50,12300
23.531587,-23.6461222,100,12300
23.7108816,-23.651093,150,12300
23.8902005,-23.6558983,200,12300
24.0660174,-23.6604484,249,12300
23.1709304,-23.7670851,0,12350
23.3504929,-23.7723892,50,12350
23.5299539,-23.7775228,100,12350
23.7093765,-23.7824879,150,12350
23.8888237,-23.7872863,200,12350
24.0647666,-23.7918284,249,12350
23.1689353,-23.8986329,0,12400
23.3486275,-23.9039388,50,12400
23.528218,-23.9090731,100,12400
23.7077702,-23.9140377,150,12400
23.8873469,-23.9188343,200,12400
24.0634168,-23.9233736,249,12400
23.167026,-24.0300436,0,12450
23.3468477,-24.0353464,50,12450
23.5265679,-24.0404763,100,12450
23.7062499,-24.0454353,150,12450
23.8859566,-24.0502252,200,12450
24.0621542,-24.0547566,249,12450
23.1650701,-24.1615687,0,12500
23.3450229,-24.1668718,50,12500
23.5248743,-24.172001,100,12500
23.7046875,-24.176958,150,12500
23.8845257,-24.1817447,200,12500
24.060852,-24.1862719,249,12500
23.1631042,-24.292976,0,12550
23.3431887,-24.2982782,50,12550
23.5231717,-24.3034052,100,12550
23.7031166,-24.3083589,150,12550
23.8830863,-24.313141,200,12550
24.0595418,-24.3176625,249,12550
23.1610783,-24.4244568,0,12600
23.341296,-24.4297607,50,12600
23.5214121,-24.4348882,100,12600
23.7014898,-24.4398412,150,12600
23.8815923,-24.4446214,200,12600
24.0581777,-24.4491399,249,12600
23.1591783,-24.555863,0,12650
23.3395291,-24.561162,50,12650
23.5197786,-24.5662833,100,12650
23.6999898,-24.571229,150,12650
23.880226,-24.5760007,200,12650
24.0569427,-24.5805096,249,12650
23.1571578,-24.6874879,0,12700
23.3376444,-24.6927896,50,12700
23.5180294,-24.6979125,100,12700
23.6983761,-24.7028585,150,12700
23.8787477,-24.7076294,200,12700
24.0555969,-24.7121364,249,12700
23.1551681,-24.8190688,0,12750
23.335791,-24.8243716,50,12750
23.5163122,-24.8294943,100,12750
23.6967951,-24.834439,150,12750
23.8773029,-24.8392074,200,12750
24.0542855,-24.8437107,249,12750
23.1532621,-24.9505621,0,12800
23.3340214,-24.9558618,50,12800
23.5146792,-24.9609804,100,12800
23.6952989,-24.9659196,150,12800
23.8759436,-24.9706813,200,12800
24.0530607,-24.975177,249,12800
23.1513188,-25.0820771,0,12850
23.3322158,-25.087375,50,12850
23.5130113,-25.0924905,100,12850
23.6937687,-25.0974255,150,12850
23.8745513,-25.1021818,200,12850
24.0518037,-25.106671,249,12850
23.1493397,-25.2136394,0,12900
23.3303756,-25.2189382,50,12900
23.5113101,-25.2240534,100,12900
23.6922065,-25.2289869,150,12900
23.873128,-25.2337405,200,12900
24.0505166,-25.2382259,249,12900
23.1474138,-25.345192,0,12950
23.3285894,-25.3504883,50,12950
23.5096636,-25.3555999,100,12950
23.6906999,-25.3605286,150,12950
23.8717615,-25.3652761,200,12950
24.0492875,-25.3697544,249,12950
23.1454408,-25.4767634,0,13000
23.3267573,-25.4820606,50,13000
23.5079724,-25.4871718,100,13000
23.6891496,-25.4920989,150,13000
23.8703522,-25.4968437,200,13000
24.0480163,-25.5013182,249,13000
23.1435764,-25.608256,0,13050
23.3250338,-25.6135498,50,13050
23.5063901,-25.6186565,100,13050
23.6877088,-25.6235779,150,13050
23.8690532,-25.6283157,200,13050
24.0468567,-25.6327822,249,13050
23.1415924,-25.7398559,0,13100
23.3231929,-25.7451508,50,13100
23.5046922,-25.7502573,100,13100
23.6861539,-25.7551773,150,13100
23.8676413,-25.7599126,200,13100
24.045585,-25.7643755,249,13100
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
